commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
862c3715de8f3e5350489240c951d697f04bd8c9,0,0,5,4,BIC
1d421058c815d54113d9afdf6db3f995c788cf0d,0,0,2,1,BFC
5b438f4ba315db4f8c1489d175656798d58c014f,33,23,22,3,BIC
076de75de1e53160e9b099f75872c1f9adf41a0b,1,1,0,1,BFC
4d02423e9afe6c46142ce98bbcaf5167316dbfbf,6,4,0,1,BIC
c1c1d437b1f0a84de6b53416026f7ea1ef3df996,0,0,0,0,BFC
57226cd8c8bf14e2dfcb3deb4e44bb74ccdafda2,0,0,0,0,BIC
48bca4835b94b062ce4bc14f596549763b11c763,0,0,0,0,BFC
e9f817689789e6997dd21fa986e4de950ff1f977,0,0,0,0,BIC
e09fe9135399807b8397798a53160e055dc6c29f,8,0,6,1,BFC
09a642b78523e9f4c5970c806ad218aa3de31551,1423,0,0,5,BIC
fc948409ccc1e8afe8655cee77c686eedbfbee60,8,0,2,1,BFC
1b6872015f0b96e6800c1a321b45d581aba9381b,100,0,0,1,BIC
6f0078ae704d94b1a93e5f3d0a44cf3d8090fa91,19,3,9,1,BFC
5b19ca2c78a0838976064c0347e46a2c859b541d,123,0,1,1,BIC
194eafc9c1d49b53b59de9821fb63d423344cae3,0,0,0,0,BFC
be24c65e9fa2486bb8ec98d9f592bdcf04bedd88,0,0,0,0,BIC
c10f8109f78b4e3722003c923e6aeebc73a6134a,0,0,1,1,BFC
dafcf4ed8392476099c9e95642d2daa6e61ee1b6,16,3,7,1,BIC
6baee4bd63f5fdf1716f88e95c21a683e94fe30d,0,10,4,1,BFC
4bb2b8f94ace32c1e0d94a7dc9f881c44c3a71b8,12,13,0,1,BIC
ca3e7d524cc82fe198984327c49e5bc276e5a432,1,0,0,1,BFC
8cc110478cab83d71f217a9aafec034ed63a5f8e,0,0,1,1,BFC
6ced946a4bba1de4e7a7cfa93ea3f8046a2dee2e,0,0,0,0,BIC
a909ba1ae988206c4ceffc7a08f4c7cd74f187d0,0,0,0,0,BFC
8b74e06b0f4db833aa11b21e31fb40d6ded3c093,0,0,0,0,BIC
01ec483013a3af3a7c76e10b8b0d6d458c69d407,0,0,0,0,BFC
b4be8bd1c6a20113737428fc5583aae8d45290ae,0,0,0,0,BIC
5f8bef56e150abf0d473e9563028d5321dd922ea,0,0,0,0,BFC
7a2cf8e91390e88142bf3d82ad22e331ff2c5b0f,0,0,0,0,BIC
1867eff87a4f9613422a62243d5c0ba5265e364e,0,0,0,0,BFC
8c41245872e206ec932c24d1fd63f8ff054e9855,0,0,0,0,BIC
f4bec27fad55d8b92d7e86260cb7f5114760877e,0,0,0,0,BFC
f383069be33e3f86334804950df7baa0b811f77b,0,0,0,0,BIC
63e6b02cf29808087d4576184ea091316a298e66,0,0,0,0,BFC
58ff1b519753b48d18bcde16c90740ea0a182b82,0,0,0,0,BIC
40ee0e2a7d1149fc1fad36cb09c7a0699a841a18,0,0,0,0,BFC
6f633bc91ac14c8f5f587bbfb4153963f7fc7491,0,0,0,0,BIC
72744d4bafe66d8c405982482c71534c8898d96a,0,0,0,0,BFC
8aa6681f30e496b67d674fa40fa3b03e89273014,0,0,0,0,BFC
fbac26b9ad21f1311136e3dd9b342d693062cddc,0,0,0,0,BIC
0eb56a608e86eb5b92b180a38019b569c0032885,0,0,0,0,BFC
66a6dcc20e6317cfbcc6181d2b98900db7b93b17,0,0,0,0,BIC
959e9b93cf71c90f4f54dbeed22be0dd6d36e67e,0,0,0,0,BFC
06d2ff6fe11e410c614e44fbb690382b3a8592fa,0,0,0,0,BIC
9122a6c32fcb5ac36e03709dbe7995333a365bec,0,0,0,0,BFC
9a6ac3138258393225621c711f62c7e6ff639b78,0,0,0,0,BIC
